Time [s],Channel 0,Channel 1,SDA_O,SDA_T,SCL_O,SCL_T,ena,busy
0.553798333,1,1,0,1,1,1,0,0
0.553840042,1,1,0,1,0,1,0,0
0.553881708,1,1,0,1,1,1,0,0
0.553923417,1,1,0,1,0,1,0,0
0.553965083,1,1,0,1,1,1,0,0
0.554006750,1,1,0,1,0,1,0,0
0.554048458,1,1,0,1,1,1,0,0
0.554090125,1,1,0,1,0,1,0,0
0.554131833,1,1,0,1,1,1,0,0
0.554173500,1,1,0,1,0,1,0,0
0.554215167,1,1,0,1,1,1,0,0
0.554256875,1,1,0,1,0,1,0,0
0.554298542,1,1,0,1,1,1,0,0
0.554340208,1,1,0,1,0,1,0,0
0.554381917,1,1,0,1,1,1,0,0
0.554423583,1,1,0,1,0,1,0,0
0.554465292,1,1,0,1,1,1,0,0
0.554506958,1,1,0,1,0,1,0,0
0.554548625,1,1,0,1,1,1,0,0
0.554590333,1,1,0,1,0,1,0,0
0.554632000,1,1,0,1,1,1,0,0
0.554673708,1,1,0,1,0,1,0,0
0.554715375,1,1,0,1,1,1,0,0
0.554757042,1,1,0,1,0,1,0,0
0.554798750,1,1,0,1,1,1,0,0
0.554840417,1,1,0,1,0,1,0,0
0.554882083,1,1,0,1,1,1,0,0
0.554923792,1,1,0,1,0,1,0,0
0.554965458,1,1,0,1,1,1,0,0
0.555007167,1,1,0,1,0,1,0,0
0.555048833,1,1,0,1,1,1,0,0
0.555090500,1,1,0,1,0,1,0,0
0.555132208,1,1,0,1,1,1,0,0
0.555173875,1,1,0,1,0,1,0,0
0.555215583,1,1,0,1,1,1,0,0
0.555257250,1,1,0,1,0,1,0,0
0.555298917,1,1,0,1,1,1,0,0
0.555340625,1,1,0,1,0,1,0,0
0.555382292,1,1,0,1,1,1,0,0
0.555423958,1,1,0,1,0,1,0,0
0.555465667,1,1,0,1,1,1,0,0
0.555507333,1,1,0,1,0,1,0,0
0.555549042,1,1,0,1,1,1,0,0
0.555590708,1,1,0,1,0,1,0,0
0.555632375,1,1,0,1,1,1,0,0
0.555674083,1,1,0,1,0,1,0,0
0.555715750,1,1,0,1,1,1,0,0
0.555757417,1,1,0,1,0,1,0,0
0.555799125,1,1,0,1,1,1,0,0
0.555840792,1,1,0,1,0,1,0,0
0.555882500,1,1,0,1,1,1,0,0
0.555924167,1,1,0,1,0,1,0,0
0.555965833,1,1,0,1,1,1,0,0
0.556007542,1,1,0,1,0,1,0,0
0.556049208,1,1,0,1,1,1,0,0
0.556090917,1,1,0,1,0,1,0,0
0.556132583,1,1,0,1,1,1,0,0
0.556174250,1,1,0,1,0,1,0,0
0.556215958,1,1,0,1,1,1,0,0
0.556257625,1,1,0,1,0,1,0,0
0.556299292,1,1,0,1,1,1,0,0
0.556341000,1,1,0,1,0,1,0,0
0.556382667,1,1,0,1,1,1,0,0
0.556424375,1,1,0,1,0,1,0,0
0.556466042,1,1,0,1,1,1,0,0
0.556507708,1,1,0,1,0,1,0,0
0.556549417,1,1,0,1,1,1,0,0
0.556591083,1,1,0,1,0,1,0,0
0.556632792,1,1,0,1,1,1,0,0
0.556674458,1,1,0,1,0,1,0,0
0.556716125,1,1,0,1,1,1,0,0
0.556757833,1,1,0,1,0,1,0,0
0.556799500,1,1,0,1,1,1,0,0
0.556841167,1,1,0,1,0,1,0,0
0.556882875,1,1,0,1,1,1,0,0
0.556924542,1,1,0,1,0,1,0,0
0.556966250,1,1,0,1,1,1,0,0
0.557007917,1,1,0,1,0,1,0,0
0.557049583,1,1,0,1,1,1,0,0
0.557091292,1,1,0,1,0,1,0,0
0.557132958,1,1,0,1,1,1,0,0
0.557174667,1,1,0,1,0,1,0,0
0.557216333,1,1,0,1,1,1,0,0
0.557258000,1,1,0,1,0,1,0,0
0.557299708,1,1,0,1,1,1,0,0
0.557341375,1,1,0,1,0,1,0,0
0.557383042,1,1,0,1,1,1,0,0
0.557424750,1,1,0,1,0,1,0,0
0.557466417,1,1,0,1,1,1,0,0
0.557508125,1,1,0,1,0,1,0,0
0.557549792,1,1,0,1,1,1,0,0
0.557591458,1,1,0,1,0,1,0,0
0.557633167,1,1,0,1,1,1,0,0
0.557674833,1,1,0,1,0,1,0,0
0.557716500,1,1,0,1,1,1,0,0
0.557758208,1,1,0,1,0,1,0,0
0.557799875,1,1,0,1,1,1,0,0
0.557841583,1,1,0,1,0,1,0,0
0.557883250,1,1,0,1,1,1,0,0
0.557924917,1,1,0,1,0,1,0,0
0.557966625,1,1,0,1,1,1,0,0
0.558008292,1,1,0,1,0,1,0,0
0.558050000,1,1,0,1,1,1,0,0
0.558091667,1,1,0,1,0,1,0,0
0.558133333,1,1,0,1,1,1,0,0
0.558175042,1,1,0,1,0,1,0,0
0.558216708,1,1,0,1,1,1,0,0
0.558258375,1,1,0,1,0,1,0,0
0.558300083,1,1,0,1,1,1,0,0
0.558341750,1,1,0,1,0,1,0,0
0.558383458,1,1,0,1,1,1,0,0
0.558425125,1,1,0,1,0,1,0,0
0.558466792,1,1,0,1,1,1,0,0
0.558508500,1,1,0,1,0,1,0,0
0.558550167,1,1,0,1,1,1,0,0
0.558591875,1,1,0,1,0,1,0,0
0.558633542,1,1,0,1,1,1,0,0
0.558675208,1,1,0,1,0,1,0,0
0.558716917,1,1,0,1,1,1,0,0
0.558758583,1,1,0,1,0,1,0,0
0.558800250,1,1,0,1,1,1,0,0
0.558841958,1,1,0,1,0,1,0,0
0.558883625,1,1,0,1,1,1,0,0
0.558925333,1,1,0,1,0,1,0,0
0.558967000,1,1,0,1,1,1,0,0
0.559008667,1,1,0,1,0,1,0,0
0.559050375,1,1,0,1,1,1,0,0
0.559092042,1,1,0,1,0,1,0,0
0.559133708,1,1,0,1,1,1,0,0
0.559175417,1,1,0,1,0,1,0,0
0.559217083,1,1,0,1,1,1,0,0
0.559258792,1,1,0,1,0,1,0,0
0.559300458,1,1,0,1,1,1,0,0
0.559342125,1,1,0,1,0,1,0,0
0.559383833,1,1,0,1,1,1,0,0
0.559425500,1,1,0,1,0,1,0,0
0.559467208,1,1,0,1,1,1,0,0
0.559508875,1,1,0,1,0,1,0,0
0.559550542,1,1,0,1,1,1,0,0
0.559592250,1,1,0,1,0,1,0,0
0.559633917,1,1,0,1,1,1,0,0
0.559675583,1,1,0,1,0,1,0,0
0.559717292,1,1,0,1,1,1,0,0
0.559758958,1,1,0,1,0,1,0,0
0.559800667,1,1,0,1,1,1,0,0
0.559842333,1,1,0,1,0,1,0,0
0.559884000,1,1,0,1,1,1,0,0
0.559925708,1,1,0,1,0,1,0,0
0.559967375,1,1,0,1,1,1,0,0
0.560009083,1,1,0,1,0,1,0,0
0.560050750,1,1,0,1,1,1,0,0
0.560092417,1,1,0,1,0,1,0,0
0.560134125,1,1,0,1,1,1,0,0
0.560175792,1,1,0,1,0,1,0,0
0.560217458,1,1,0,1,1,1,0,0
0.560259167,1,1,0,1,0,1,0,0
0.560300833,1,1,0,1,1,1,0,0
0.560342542,1,1,0,1,0,1,0,0
0.560384208,1,1,0,1,1,1,0,0
0.560425875,1,1,0,1,0,1,0,0
0.560467583,1,1,0,1,1,1,0,0
0.560509250,1,1,0,1,0,1,0,0
0.560550958,1,1,0,1,1,1,0,0
0.560592625,1,1,0,1,0,1,0,0
0.560634292,1,1,0,1,1,1,0,0
0.560676000,1,1,0,1,0,1,0,0
0.560717667,1,1,0,1,1,1,0,0
0.560759333,1,1,0,1,0,1,0,0
0.560801042,1,1,0,1,1,1,0,0
0.560842708,1,1,0,1,0,1,0,0
0.560884417,1,1,0,1,1,1,0,0
0.560926083,1,1,0,1,0,1,0,0
0.560967750,1,1,0,1,1,1,0,0
0.561009458,1,1,0,1,0,1,0,0
0.561051125,1,1,0,1,1,1,0,0
0.561092792,1,1,0,1,0,1,0,0
0.561134500,1,1,0,1,1,1,0,0
0.561176167,1,1,0,1,0,1,0,0
0.561217875,1,1,0,1,1,1,0,0
0.561259542,1,1,0,1,0,1,0,0
0.561301208,1,1,0,1,1,1,0,0
0.561342917,1,1,0,1,0,1,0,0
0.561384583,1,1,0,1,1,1,0,0
0.561426292,1,1,0,1,0,1,0,0
0.561467958,1,1,0,1,1,1,0,0
0.561509625,1,1,0,1,0,1,0,0
0.561551333,1,1,0,1,1,1,0,0
0.561593000,1,1,0,1,0,1,0,0
0.561634667,1,1,0,1,1,1,0,0
0.561676375,1,1,0,1,0,1,0,0
0.561718042,1,1,0,1,1,1,0,0
0.561759750,1,1,0,1,0,1,0,0
0.561801417,1,1,0,1,1,1,0,0
0.561843083,1,1,0,1,0,1,0,0
0.561884792,1,1,0,1,1,1,0,0
0.561926458,1,1,0,1,0,1,0,0
0.561968167,1,1,0,1,1,1,0,0
0.562009833,1,1,0,1,0,1,0,0
0.562051500,1,1,0,1,1,1,0,0
0.562093208,1,1,0,1,0,1,0,0
0.562134875,1,1,0,1,1,1,0,0
0.562176542,1,1,0,1,0,1,0,0
0.562218250,1,1,0,1,1,1,0,0
0.562259917,1,1,0,1,0,1,0,0
0.562301625,1,1,0,1,1,1,0,0
0.562343292,1,1,0,1,0,1,0,0
0.562384958,1,1,0,1,1,1,0,0
0.562426667,1,1,0,1,0,1,0,0
0.562468333,1,1,0,1,1,1,0,0
0.562510042,1,1,0,1,0,1,0,0
0.562551708,1,1,0,1,1,1,0,0
0.562593375,1,1,0,1,0,1,0,0
0.562635083,1,1,0,1,1,1,0,0
0.562676750,1,1,0,1,0,1,0,0
0.562718417,1,1,0,1,1,1,0,0
0.562760125,1,1,0,1,0,1,0,0
0.562801792,1,1,0,1,1,1,0,0
0.562843500,1,1,0,1,0,1,0,0
0.562885167,1,1,0,1,1,1,0,0
0.562926833,1,1,0,1,0,1,0,0
0.562968542,1,1,0,1,1,1,0,0
0.563010208,1,1,0,1,0,1,0,0
0.563051875,1,1,0,1,1,1,0,0
0.563093583,1,1,0,1,0,1,0,0
0.563135250,1,1,0,1,1,1,0,0
0.563176958,1,1,0,1,0,1,0,0
0.563218625,1,1,0,1,1,1,0,0
0.563260292,1,1,0,1,0,1,0,0
0.563302000,1,1,0,1,1,1,0,0
0.563343667,1,1,0,1,0,1,0,0
0.563385375,1,1,0,1,1,1,0,0
0.563427042,1,1,0,1,0,1,0,0
0.563468708,1,1,0,1,1,1,0,0
0.563510417,1,1,0,1,0,1,0,0
0.563552083,1,1,0,1,1,1,0,0
0.563593750,1,1,0,1,0,1,0,0
0.563635458,1,1,0,1,1,1,0,0
0.563677125,1,1,0,1,0,1,0,0
0.563718833,1,1,0,1,1,1,0,0
0.563760500,1,1,0,1,0,1,0,0
0.563802167,1,1,0,1,1,1,0,0
0.563843875,1,1,0,1,0,1,0,0
0.563885542,1,1,0,1,1,1,0,0
0.563927250,1,1,0,1,0,1,0,0
0.563968917,1,1,0,1,1,1,0,0
0.564010583,1,1,0,1,0,1,0,0
0.564052292,1,1,0,1,1,1,0,0
0.564093958,1,1,0,1,0,1,0,0
0.564135625,1,1,0,1,1,1,0,0
0.564177333,1,1,0,1,0,1,0,0
0.564219000,1,1,0,1,1,1,0,0
0.564260708,1,1,0,1,0,1,0,0
0.564302375,1,1,0,1,1,1,0,0
0.564344042,1,1,0,1,0,1,0,0
0.564385750,1,1,0,1,1,1,0,0
0.564427417,1,1,0,1,0,1,0,0
0.564469083,1,1,0,1,1,1,0,0
0.564510792,1,1,0,1,0,1,0,0
0.564552458,1,1,0,1,1,1,0,0
0.564594167,1,1,0,1,0,1,0,0
0.564635833,1,1,0,1,1,1,0,0
0.564677500,1,1,0,1,0,1,0,0
0.564719208,1,1,0,1,1,1,0,0
0.564760875,1,1,0,1,0,1,0,0
0.564802583,1,1,0,1,1,1,0,0
0.564844250,1,1,0,1,0,1,0,0
0.564885917,1,1,0,1,1,1,0,0
0.564927625,1,1,0,1,0,1,0,0
0.564969292,1,1,0,1,1,1,0,0
0.565010958,1,1,0,1,0,1,0,0
0.565052667,1,1,0,1,1,1,0,0
0.565094333,1,1,0,1,0,1,0,0
0.565136042,1,1,0,1,1,1,0,0
0.565177708,1,1,0,1,0,1,0,0
0.565219375,1,1,0,1,1,1,0,0
0.565261083,1,1,0,1,0,1,0,0
0.565302750,1,1,0,1,1,1,0,0
0.565344458,1,1,0,1,0,1,0,0
0.565386125,1,1,0,1,1,1,0,0
0.565427792,1,1,0,1,0,1,0,0
0.565469500,1,1,0,1,1,1,0,0
0.565511167,1,1,0,1,0,1,0,0
0.565552833,1,1,0,1,1,1,0,0
0.565594542,1,1,0,1,0,1,0,0
0.565636208,1,1,0,1,1,1,0,0
0.565677917,1,1,0,1,0,1,0,0
0.565719583,1,1,0,1,1,1,0,0
0.565761250,1,1,0,1,0,1,0,0
0.565802958,1,1,0,1,1,1,0,0
0.565844625,1,1,0,1,0,1,0,0
0.565886333,1,1,0,1,1,1,0,0
0.565928000,1,1,0,1,0,1,0,0
0.565969667,1,1,0,1,1,1,0,0
0.566011375,1,1,0,1,0,1,0,0
0.566053042,1,1,0,1,1,1,0,0
0.566094708,1,1,0,1,0,1,0,0
0.566136417,1,1,0,1,1,1,0,0
0.566178083,1,1,0,1,0,1,0,0
0.566219792,1,1,0,1,1,1,0,0
0.566261458,1,1,0,1,0,1,0,0
0.566303125,1,1,0,1,1,1,0,0
0.566344833,1,1,0,1,0,1,0,0
0.566386500,1,1,0,1,1,1,0,0
0.566428167,1,1,0,1,0,1,0,0
0.566469875,1,1,0,1,1,1,0,0
0.566511542,1,1,0,1,0,1,0,0
0.566553250,1,1,0,1,1,1,0,0
0.566594917,1,1,0,1,0,1,0,0
0.566636583,1,1,0,1,1,1,0,0
0.566678292,1,1,0,1,0,1,0,0
0.566719958,1,1,0,1,1,1,0,0
0.566761667,1,1,0,1,0,1,0,0
0.566803333,1,1,0,1,1,1,0,0
0.566845000,1,1,0,1,0,1,0,0
0.566886708,1,1,0,1,1,1,0,0
0.566928375,1,1,0,1,0,1,0,0
0.566970042,1,1,0,1,1,1,0,0
0.567011750,1,1,0,1,0,1,0,0
0.567053417,1,1,0,1,1,1,0,0
0.567095125,1,1,0,1,0,1,0,0
0.567136792,1,1,0,1,1,1,0,0
0.567178458,1,1,0,1,0,1,0,0
0.567220167,1,1,0,1,1,1,0,0
0.567261833,1,1,0,1,0,1,0,0
0.567303542,1,1,0,1,1,1,0,0
0.567345208,1,1,0,1,0,1,0,0
0.567386875,1,1,0,1,1,1,0,0
0.567428583,1,1,0,1,0,1,0,0
0.567470250,1,1,0,1,1,1,0,0
0.567511917,1,1,0,1,0,1,0,0
0.567553625,1,1,0,1,1,1,0,0
0.567595292,1,1,0,1,0,1,0,0
0.567637000,1,1,0,1,1,1,0,0
0.567678667,1,1,0,1,0,1,0,0
0.567720333,1,1,0,1,1,1,0,0
0.567762042,1,1,0,1,0,1,0,0
0.567803708,1,1,0,1,1,1,0,0
0.567845417,1,1,0,1,0,1,0,0
0.567887083,1,1,0,1,1,1,0,0
0.567928750,1,1,0,1,0,1,0,0
0.567970458,1,1,0,1,1,1,0,0
0.568012125,1,1,0,1,0,1,0,0
0.568053792,1,1,0,1,1,1,0,0
0.568095500,1,1,0,1,0,1,0,0
0.568137167,1,1,0,1,1,1,0,0
0.568178875,1,1,0,1,0,1,0,0
0.568220542,1,1,0,1,1,1,0,0
0.568262208,1,1,0,1,0,1,0,0
0.568303917,1,1,0,1,1,1,0,0
0.568345583,1,1,0,1,0,1,0,0
0.568387250,1,1,0,1,1,1,0,0
0.568428958,1,1,0,1,0,1,0,0
0.568470625,1,1,0,1,1,1,0,0
0.568512333,1,1,0,1,0,1,0,0
0.568554000,1,1,0,1,1,1,0,0
0.568595667,1,1,0,1,0,1,0,0
0.568637375,1,1,0,1,1,1,0,0
0.568679042,1,1,0,1,0,1,0,0
0.568720750,1,1,0,1,1,1,0,0
0.568762417,1,1,0,1,0,1,0,0
0.568804083,1,1,0,1,1,1,0,0
0.568845792,1,1,0,1,0,1,0,0
0.568887458,1,1,0,1,1,1,0,0
0.568929125,1,1,0,1,0,1,0,0
0.568970833,1,1,0,1,1,1,0,0
0.569012500,1,1,0,1,0,1,0,0
0.569054208,1,1,0,1,1,1,0,0
0.569095875,1,1,0,1,0,1,0,0
0.569137542,1,1,0,1,1,1,0,0
0.569179250,1,1,0,1,0,1,0,0
0.569220917,1,1,0,1,1,1,0,0
0.569262625,1,1,0,1,0,1,0,0
0.569304292,1,1,0,1,1,1,0,0
0.569345958,1,1,0,1,0,1,0,0
0.569387667,1,1,0,1,1,1,0,0
0.569429333,1,1,0,1,0,1,0,0
0.569471000,1,1,0,1,1,1,0,0
0.569512708,1,1,0,1,0,1,0,0
0.569554375,1,1,0,1,1,1,0,0
0.569596083,1,1,0,1,0,1,0,0
0.569637750,1,1,0,1,1,1,0,0
0.569679417,1,1,0,1,0,1,0,0
0.569721125,1,1,0,1,1,1,0,0
0.569762792,1,1,0,1,0,1,0,0
0.569804500,1,1,0,1,1,1,0,0
0.569846167,1,1,0,1,0,1,0,0
0.569887833,1,1,0,1,1,1,0,0
0.569929542,1,1,0,1,0,1,0,0
0.569971208,1,1,0,1,1,1,0,0
0.570012875,1,1,0,1,0,1,0,0
0.570054583,1,1,0,1,1,1,0,0
0.570096250,1,1,0,1,0,1,0,0
0.570137958,1,1,0,1,1,1,0,0
0.570179625,1,1,0,1,0,1,0,0
0.570221292,1,1,0,1,1,1,0,0
0.570263000,1,1,0,1,0,1,0,0
0.570304667,1,1,0,1,1,1,0,0
0.570346333,1,1,0,1,0,1,0,0
0.570388042,1,1,0,1,1,1,0,0
0.570429708,1,1,0,1,0,1,0,0
0.570471417,1,1,0,1,1,1,0,0
0.570513083,1,1,0,1,0,1,0,0
0.570554750,1,1,0,1,1,1,0,0
0.570596458,1,1,0,1,0,1,0,0
0.570638125,1,1,0,1,1,1,0,0
0.570679833,1,1,0,1,0,1,0,0
0.570721500,1,1,0,1,1,1,0,0
0.570763167,1,1,0,1,0,1,0,0
0.570804875,1,1,0,1,1,1,0,0
0.570846542,1,1,0,1,0,1,0,0
0.570888208,1,1,0,1,1,1,0,0
0.570929917,1,1,0,1,0,1,0,0
0.570971583,1,1,0,1,1,1,0,0
0.571013292,1,1,0,1,0,1,0,0
0.571054958,1,1,0,1,1,1,0,0
0.571096625,1,1,0,1,0,1,0,0
0.571138333,1,1,0,1,1,1,0,0
0.571180000,1,1,0,1,0,1,0,0
0.571221708,1,1,0,1,1,1,0,0
0.571263375,1,1,0,1,0,1,0,0
0.571305042,1,1,0,1,1,1,0,0
0.571346750,1,1,0,1,0,1,0,0
0.571388417,1,1,0,1,1,1,0,0
0.571430083,1,1,0,1,0,1,0,0
0.571471792,1,1,0,1,1,1,0,0
0.571513458,1,1,0,1,0,1,0,0
0.571555167,1,1,0,1,1,1,0,0
0.571596833,1,1,0,1,0,1,0,0
0.571638500,1,1,0,1,1,1,0,0
0.571680208,1,1,0,1,0,1,0,0
0.571721875,1,1,0,1,1,1,0,0
0.571763583,1,1,0,1,0,1,0,0
0.571805250,1,1,0,1,1,1,0,0
0.571846917,1,1,0,1,0,1,0,0
0.571888625,1,1,0,1,1,1,0,0
0.571930292,1,1,0,1,0,1,0,0
0.571971958,1,1,0,1,1,1,0,0
0.572013667,1,1,0,1,0,1,0,0
0.572055333,1,1,0,1,1,1,0,0
0.572097042,1,1,0,1,0,1,0,0
0.572138708,1,1,0,1,1,1,0,0
0.572180375,1,1,0,1,0,1,0,0
0.572222083,1,1,0,1,1,1,0,0
0.572263750,1,1,0,1,0,1,0,0
0.572305417,1,1,0,1,1,1,0,0
0.572347125,1,1,0,1,0,1,0,0
0.572388792,1,1,0,1,1,1,0,0
0.572430500,1,1,0,1,0,1,0,0
0.572472167,1,1,0,1,1,1,0,0
0.572513833,1,1,0,1,0,1,0,0
0.572555542,1,1,0,1,1,1,0,0
0.572597208,1,1,0,1,0,1,0,0
0.572638917,1,1,0,1,1,1,0,0
0.572680583,1,1,0,1,0,1,0,0
0.572722250,1,1,0,1,1,1,0,0
0.572763958,1,1,0,1,0,1,0,0
0.572805625,1,1,0,1,1,1,0,0
0.572847292,1,1,0,1,0,1,0,0
0.572889000,1,1,0,1,1,1,0,0
0.572930667,1,1,0,1,0,1,0,0
0.572972375,1,1,0,1,1,1,0,0
0.573014042,1,1,0,1,0,1,0,0
0.573055708,1,1,0,1,1,1,0,0
0.573097417,1,1,0,1,0,1,0,0
0.573139083,1,1,0,1,1,1,0,0
0.573180792,1,1,0,1,0,1,0,0
0.573222458,1,1,0,1,1,1,0,0
0.573264125,1,1,0,1,0,1,0,0
0.573305833,1,1,0,1,1,1,0,0
0.573347500,1,1,0,1,0,1,0,0
0.573389167,1,1,0,1,1,1,0,0
0.573430875,1,1,0,1,0,1,0,0
0.573472542,1,1,0,1,1,1,0,0
0.573514250,1,1,0,1,0,1,0,0
0.573555917,1,1,0,1,1,1,0,0
0.573597583,1,1,0,1,0,1,0,0
0.573639292,1,1,0,1,1,1,0,0
0.573680958,1,1,0,1,0,1,0,0
0.573722625,1,1,0,1,1,1,0,0
0.573764333,1,1,0,1,0,1,0,0
0.573806000,1,1,0,1,1,1,0,0
0.573847708,1,1,0,1,0,1,0,0
0.573889375,1,1,0,1,1,1,0,0
0.573931042,1,1,0,1,0,1,0,0
0.573972750,1,1,0,1,1,1,0,0
0.574014417,1,1,0,1,0,1,0,0
0.574056125,1,1,0,1,1,1,0,0
0.574097792,1,1,0,1,0,1,0,0
0.574139458,1,1,0,1,1,1,0,0
0.574181167,1,1,0,1,0,1,0,0
0.574222833,1,1,0,1,1,1,0,0
0.574264500,1,1,0,1,0,1,0,0
0.574306208,1,1,0,1,1,1,0,0
0.574347875,1,1,0,1,0,1,0,0
0.574389583,1,1,0,1,1,1,0,0
0.574431250,1,1,0,1,0,1,0,0
0.574472917,1,1,0,1,1,1,0,0
0.574514625,1,1,0,1,0,1,0,0
0.574556292,1,1,0,1,1,1,0,0
0.574598000,1,1,0,1,0,1,0,0
0.574639667,1,1,0,1,1,1,0,0
0.574681333,1,1,0,1,0,1,0,0
0.574723042,1,1,0,1,1,1,0,0
0.574764708,1,1,0,1,0,1,0,0
0.574806375,1,1,0,1,1,1,0,0
0.574848083,1,1,0,1,0,1,0,0
0.574889750,1,1,0,1,1,1,0,0
0.574931458,1,1,0,1,0,1,0,0
0.574973125,1,1,0,1,1,1,0,0
0.575014792,1,1,0,1,0,1,0,0
0.575056500,1,1,0,1,1,1,0,0
0.575098167,1,1,0,1,0,1,0,0
0.575139875,1,1,0,1,1,1,0,0
0.575181542,1,1,0,1,0,1,0,0
0.575223208,1,1,0,1,1,1,0,0
0.575264917,1,1,0,1,0,1,0,0
0.575306583,1,1,0,1,1,1,0,0
0.575348250,1,1,0,1,0,1,0,0
0.575389958,1,1,0,1,1,1,0,0
0.575431625,1,1,0,1,0,1,0,0
0.575473333,1,1,0,1,1,1,0,0
0.575515000,1,1,0,1,0,1,0,0
0.575556667,1,1,0,1,1,1,0,0
0.575598375,1,1,0,1,0,1,0,0
0.575640042,1,1,0,1,1,1,0,0
0.575681708,1,1,0,1,0,1,0,0
0.575723417,1,1,0,1,1,1,0,0
0.575765083,1,1,0,1,0,1,0,0
0.575806792,1,1,0,1,1,1,0,0
0.575848458,1,1,0,1,0,1,0,0
0.575890125,1,1,0,1,1,1,0,0
0.575931833,1,1,0,1,0,1,0,0
0.575973500,1,1,0,1,1,1,0,0
0.576015208,1,1,0,1,0,1,0,0
0.576056875,1,1,0,1,1,1,0,0
0.576098542,1,1,0,1,0,1,0,0
0.576140250,1,1,0,1,1,1,0,0
0.576181917,1,1,0,1,0,1,0,0
0.576223583,1,1,0,1,1,1,0,0
0.576265292,1,1,0,1,0,1,0,0
0.576306958,1,1,0,1,1,1,0,0
0.576348667,1,1,0,1,0,1,0,0
0.576390333,1,1,0,1,1,1,0,0
0.576432000,1,1,0,1,0,1,0,0
0.576473708,1,1,0,1,1,1,0,0
0.576515375,1,1,0,1,0,1,0,0
0.576557083,1,1,0,1,1,1,0,0
0.576598750,1,1,0,1,0,1,0,0
0.576640417,1,1,0,1,1,1,0,0
0.576682125,1,1,0,1,0,1,0,0
0.576723792,1,1,0,1,1,1,0,0
0.576765458,1,1,0,1,0,1,0,0
0.576807167,1,1,0,1,1,1,0,0
0.576848833,1,1,0,1,0,1,0,0
0.576890542,1,1,0,1,1,1,0,0
0.576932208,1,1,0,1,0,1,0,0
0.576973875,1,1,0,1,1,1,0,0
0.577015583,1,1,0,1,0,1,0,0
0.577057250,1,1,0,1,1,1,0,0
0.577098958,1,1,0,1,0,1,0,0
0.577140625,1,1,0,1,1,1,0,0
0.577182292,1,1,0,1,0,1,0,0
0.577224000,1,1,0,1,1,1,0,0
0.577265667,1,1,0,1,0,1,0,0
0.577307333,1,1,0,1,1,1,0,0
0.577349042,1,1,0,1,0,1,0,0
0.577390708,1,1,0,1,1,1,0,0
0.577432417,1,1,0,1,0,1,0,0
0.577474083,1,1,0,1,1,1,0,0
0.577515750,1,1,0,1,0,1,0,0
0.577557458,1,1,0,1,1,1,0,0
0.577599125,1,1,0,1,0,1,0,0
0.577640792,1,1,0,1,1,1,0,0
0.577682500,1,1,0,1,0,1,0,0
0.577724167,1,1,0,1,1,1,0,0
0.577765875,1,1,0,1,0,1,0,0
0.577807542,1,1,0,1,1,1,0,0
0.577849208,1,1,0,1,0,1,0,0
0.577890917,1,1,0,1,1,1,0,0
0.577932583,1,1,0,1,0,1,0,0
0.577974292,1,1,0,1,1,1,0,0
0.578015958,1,1,0,1,0,1,0,0
0.578057625,1,1,0,1,1,1,0,0
0.578099333,1,1,0,1,0,1,0,0
0.578141000,1,1,0,1,1,1,0,0
0.578182667,1,1,0,1,0,1,0,0
0.578224375,1,1,0,1,1,1,0,0
0.578266042,1,1,0,1,0,1,0,0
0.578307750,1,1,0,1,1,1,0,0
0.578349417,1,1,0,1,0,1,0,0
0.578391083,1,1,0,1,1,1,0,0
0.578432792,1,1,0,1,0,1,0,0
0.578474458,1,1,0,1,1,1,0,0
0.578516167,1,1,0,1,0,1,0,0
0.578557833,1,1,0,1,1,1,0,0
0.578599500,1,1,0,1,0,1,0,0
0.578641208,1,1,0,1,1,1,0,0
0.578682875,1,1,0,1,0,1,0,0
0.578724542,1,1,0,1,1,1,0,0
0.578766250,1,1,0,1,0,1,0,0
0.578807917,1,1,0,1,1,1,0,0
0.578849625,1,1,0,1,0,1,0,0
0.578891292,1,1,0,1,1,1,0,0
0.578932958,1,1,0,1,0,1,0,0
0.578974667,1,1,0,1,1,1,0,0
0.579016333,1,1,0,1,0,1,0,0
0.579058000,1,1,0,1,1,1,0,0
0.579099708,1,1,0,1,0,1,0,0
0.579141375,1,1,0,1,1,1,0,0
0.579183083,1,1,0,1,0,1,0,0
0.579224750,1,1,0,1,1,1,0,0
0.579266417,1,1,0,1,0,1,0,0
0.579308125,1,1,0,1,1,1,0,0
0.579349792,1,1,0,1,0,1,0,0
0.579391500,1,1,0,1,1,1,0,0
0.579433167,1,1,0,1,0,1,0,0
0.579474833,1,1,0,1,1,1,0,0
0.579516542,1,1,0,1,0,1,0,0
0.579558208,1,1,0,1,1,1,0,0
0.579599875,1,1,0,1,0,1,0,0
0.579641583,1,1,0,1,1,1,0,0
0.579683250,1,1,0,1,0,1,0,0
0.579724958,1,1,0,1,1,1,0,0
0.579766625,1,1,0,1,0,1,0,0
0.579808292,1,1,0,1,1,1,0,0
0.579850000,1,1,0,1,0,1,0,0
0.579891667,1,1,0,1,1,1,0,0
0.579933375,1,1,0,1,0,1,0,0
0.579975042,1,1,0,1,1,1,0,0
0.580016708,1,1,0,1,0,1,0,0
0.580058417,1,1,0,1,1,1,0,0
0.580100083,1,1,0,1,0,1,0,0
0.580141750,1,1,0,1,1,1,0,0
0.580183458,1,1,0,1,0,1,0,0
